province_norm,harvest_year,ndvi_auc,ndvi_max,ndvi_mean,evi_max,evi_mean
AMASYA,2011,138.6206130135481,0.7059725267981306,0.45749377232194066,0.5170351220924273,0.2818490613303435
AMASYA,2012,116.66762753376791,0.626316742320423,0.3837750905716049,0.4422634218148827,0.2389041719651989
AMASYA,2013,130.99051449130965,0.6572934193246663,0.4323119290142233,0.48280164638842205,0.2632911042162654
AMASYA,2014,107.91904403719461,0.600728360803974,0.3561684621689593,0.412493842674257,0.21445654703894337
AMASYA,2015,137.08981716285888,0.6857219352848377,0.45244164080151406,0.5142294031143935,0.2776538859764384
AMASYA,2016,132.43773735235948,0.6765836517949715,0.4356504518169714,0.5034885436333889,0.2682223117671569
AMASYA,2017,122.60540127007968,0.6894909817076201,0.4046382880200652,0.500658420734927,0.2580653907505656
AMASYA,2018,129.87165356320165,0.6750270384204355,0.4286193186904345,0.5080113654225181,0.2725644173077184
AMASYA,2019,134.2007532460927,0.6858806327394412,0.4429067763897454,0.5014185631187799,0.2749641593539001
AMASYA,2020,120.55523732865484,0.6437324414462051,0.396563280686365,0.47194384530959715,0.2460789508201352
AMASYA,2021,113.56395741418108,0.6435021639202002,0.374798539320729,0.4732911552651359,0.2351475349833038
AMASYA,2022,128.66781994999624,0.6730902201400378,0.42464627046203335,0.5044460580087826,0.2630151068931475
AMASYA,2023,139.37659107478265,0.7094621907431505,0.4599887494217256,0.5419624004816592,0.289490710581432
AMASYA,2024,122.96342445227867,0.6465959757961426,0.4044849488561801,0.4631129112691532,0.24416580971473553
ANKARA,2005,80.17361752825896,0.513327393730215,0.264599397783033,0.3857474087227333,0.174846150078694
ANKARA,2006,91.27246864363796,0.5061569152730597,0.3012292694509503,0.3698923466422099,0.19470456844248196
ANKARA,2007,94.6060579733271,0.4728369953606462,0.3122312144334228,0.3397261541836789,0.2007526912646227
ANKARA,2008,77.0182018137221,0.4266917291857242,0.2533493480714543,0.313519133190666,0.1676847906130142
ANKARA,2009,102.77603081605784,0.5727127303127761,0.3391948211751081,0.43955397627941645,0.22595214513417142
ANKARA,2010,94.39967346617875,0.5171737215736015,0.3115500774461346,0.3802054361831849,0.2015016040318331
ANKARA,2011,116.41372039071727,0.5832943435082181,0.3842036976591329,0.4216524354598874,0.2475401172874999
ANKARA,2012,84.63814681751913,0.44663433928194646,0.2784149566365759,0.3218523097059965,0.1846880322411097
ANKARA,2013,104.40105234788311,0.574290386275976,0.3445579285408683,0.4254461178761408,0.2264826612116151
ANKARA,2014,78.32413303054709,0.4566019934775253,0.2584954885496605,0.3343283292268297,0.1716708699714992
ANKARA,2015,119.87121209184177,0.5958502889146237,0.3956145613592138,0.445024686100087,0.2602001767853507
ANKARA,2016,96.841753469044,0.5358428225400771,0.3185583995692233,0.403370021435092,0.2094940926696059
ANKARA,2017,85.67015635035897,0.4997326972170375,0.2827397899351775,0.365469134314608,0.1888820428143304
ANKARA,2018,100.45627613892526,0.5848717951924696,0.331538865144968,0.45208227198653245,0.2179328951410996
ANKARA,2019,104.15721756602922,0.5403990696726506,0.343753193287225,0.40552083941518097,0.2274381378476307
ANKARA,2020,92.4531637121142,0.5498092559165904,0.3041222490530068,0.41492943771323004,0.2011490944039922
ANKARA,2021,87.95763918697115,0.5191153608690675,0.2902892382408286,0.3868378612662153,0.1927379148258716
ANKARA,2022,90.66309089268093,0.489637660929699,0.2992181217580228,0.3559034978151195,0.1933524401770825
ANKARA,2023,103.33519875764252,0.5997095447441613,0.341040259926213,0.4624615700373626,0.22528489640404897
ANKARA,2024,100.04254465687698,0.5682344344612847,0.3290873179502536,0.4414450012329061,0.2165492064164465
ANTALYA,2005,121.20701226805758,0.6202916236800012,0.4000231427988692,0.4621370293027296,0.2560320477765305
ANTALYA,2006,125.90889459524422,0.6510378232020283,0.4155409062549322,0.4891933960905585,0.2710817450568321
ANTALYA,2007,126.94904466539283,0.6210285100644661,0.4189737447702736,0.4510006113200294,0.2670630451917509
ANTALYA,2008,123.09677791980576,0.619297363727753,0.4049236115783082,0.4540080629037806,0.2619927373529098
ANTALYA,2009,127.81033411269806,0.6289415829755581,0.4218162842003239,0.4615681162692064,0.2744326762981536
ANTALYA,2010,130.18415109518386,0.5975846446762145,0.4296506636804753,0.4306872496087253,0.2749058206626518
ANTALYA,2011,138.41983788816526,0.6516457264511333,0.4568311481457592,0.4751187493405527,0.2945431164687743
ANTALYA,2012,124.32600076417428,0.5895585625377944,0.408967107776889,0.4272464946341202,0.2618861601030386
ANTALYA,2013,132.63107205827208,0.6339066474103582,0.4377263104233404,0.4746036363929422,0.2887916096403435
ANTALYA,2014,128.9245695537263,0.6289486055019022,0.4254936288901864,0.4581361271107289,0.2745979367337732
ANTALYA,2015,132.60158345058218,0.621977912387022,0.4376289882857493,0.454223536629462,0.2776538048379117
ANTALYA,2016,125.15927581369137,0.6010897646562888,0.4117081441239846,0.4441004719026878,0.2671696655656391
ANTALYA,2017,117.1970899130621,0.6238548889189576,0.3867890756206664,0.4641156466862565,0.2520530159411331
ANTALYA,2018,133.32885973393346,0.6551935280056133,0.4400292400459851,0.4800971451587594,0.2860006810767075
ANTALYA,2019,122.60061195870296,0.597974395689687,0.4046224817118918,0.4415663227335333,0.2644820142202599
ANTALYA,2020,129.88369153533057,0.6373273778205016,0.4272489853135878,0.4768066728351562,0.2804734921925232
ANTALYA,2021,124.31639406782915,0.6088241016866992,0.41028512893673,0.4523846310327024,0.2739477145950582
ANTALYA,2022,117.20593372558793,0.5512218406601785,0.3868182631207524,0.3997369027818022,0.2556632494537206
ANTALYA,2023,130.840876362044,0.6391296053655027,0.4318180738021259,0.4842307403675458,0.286301457033619
ANTALYA,2024,125.1665767701626,0.5950750079557484,0.4117321604281663,0.4327014696856665,0.2676052473914188
ARDAHAN,2005,183.4760247893801,0.7970079014611048,0.6055314349484475,0.6126701860558925,0.4118450651981668
ARDAHAN,2006,184.40208137981108,0.769016724983341,0.608587727326109,0.5509386716681178,0.3960588356877144
ARDAHAN,2007,199.13050412741623,0.8188171609587918,0.6571963832588018,0.6388083967363863,0.4566001790952756
ARDAHAN,2008,184.12400461076697,0.7977466381995475,0.6056710677985739,0.591205467255143,0.4037038600516021
ARDAHAN,2009,159.9995509303168,0.8087423080209538,0.5280513232023658,0.6135197393836316,0.3472490642718517
ARDAHAN,2010,184.90146135438027,0.7918147688900427,0.61023584605406,0.6119816931010019,0.4156864060555061
ARDAHAN,2011,171.76535732451876,0.8028911464976669,0.5668823674076525,0.6099865433079906,0.3782222818581492
ARDAHAN,2012,178.17008677458838,0.7703111966434653,0.5860858117585136,0.5813605212179238,0.3983664541842779
ARDAHAN,2013,168.3825877459715,0.782368387910217,0.5557181113728442,0.5958837274739431,0.3607313135954125
ARDAHAN,2014,166.02812053730642,0.797776855129772,0.5479475925323648,0.5950982201384754,0.3594294964742934
ARDAHAN,2015,194.20861068135184,0.8053343120920795,0.6409525104995114,0.5986316195811628,0.4275799834967973
ARDAHAN,2016,189.336233483184,0.8137431362100318,0.6228165575104737,0.6216839802470145,0.4138251187596307
ARDAHAN,2017,178.669531969665,0.7727135540524519,0.5896684223421286,0.5765788901808785,0.3904401507625554
ARDAHAN,2018,167.59261648355312,0.8233840534937487,0.5531109454902756,0.6329316249987817,0.3625012681395755
ARDAHAN,2019,184.8593645591009,0.7956001962820181,0.6100969127363068,0.5990257921324501,0.4029752670164965
ARDAHAN,2020,173.76585666407613,0.7864596214811108,0.5715982127107772,0.5743683891858564,0.3758931526968256
ARDAHAN,2021,174.85221248036683,0.7700194178035518,0.5770700081860296,0.5287150844519122,0.3685869189912276
ARDAHAN,2022,178.27589227347158,0.8083377648241455,0.5883692814305992,0.6216805067352057,0.3863868520925303
ARDAHAN,2023,180.812581479629,0.8321814498658046,0.5967411930020764,0.6465408978005973,0.4099204464873922
ARDAHAN,2024,180.81925372894852,0.8106401072650927,0.5948001767399603,0.6160301152962543,0.3943449796073642
ARTVIN,2005,185.831983911513,0.7816569416126044,0.6133068775957521,0.6164784261521609,0.424999926894026
ARTVIN,2006,192.8540485080345,0.757385772764318,0.6364820082773419,0.5645118989405054,0.4320675743448625
ARTVIN,2007,201.97731136541748,0.7913732158406185,0.6665917866845461,0.6266485597854478,0.4657017532893484
ARTVIN,2008,188.91548644727303,0.7682832036426654,0.6214325212081349,0.5958242193074857,0.4411705579646235
ARTVIN,2009,170.48698238158946,0.7670751793329953,0.5626633081900643,0.5801601529436755,0.3786643012048265
ARTVIN,2010,191.03524800035703,0.7626015311126806,0.6304793663378117,0.5973169766164473,0.4429676635598618
ARTVIN,2011,168.38332874007585,0.7808826293495902,0.5557205568979401,0.6102136626947995,0.3752782981916579
ARTVIN,2012,193.9284092562581,0.753716612062262,0.6379223988692705,0.579782108027485,0.4540655011737365
ARTVIN,2013,171.8099658458694,0.7633923669408109,0.5670295902503946,0.6031511612050964,0.38143558382143955
ARTVIN,2014,174.95316914150527,0.7589559266110083,0.5774031984868161,0.5949610438434235,0.3961626639104145
ARTVIN,2015,202.24093440212883,0.7934834995436546,0.6674618297099963,0.6139966833295651,0.4729398460710093
ARTVIN,2016,195.5082722545016,0.7875496867961133,0.6431193166266502,0.6015953816812718,0.4446663682476392
ARTVIN,2017,179.12172010733428,0.758659699071014,0.5911607924334461,0.5820619308007546,0.4062991612802068
ARTVIN,2018,190.6139398850292,0.79199753657361,0.6290889105116477,0.6170578533929106,0.4369385742127067
ARTVIN,2019,182.55633058341311,0.7421298912780083,0.602496140539317,0.5750869509377879,0.4146442078913609
ARTVIN,2020,171.73816088123527,0.7366694475032826,0.5649281607935374,0.558020769980094,0.3878388791113119
ARTVIN,2021,171.9943223821834,0.74451614098979,0.5676380276639713,0.5305988619366585,0.3774310598260028
ARTVIN,2022,185.45072076777683,0.7966756133490467,0.6120485833920026,0.6041615518534392,0.4188456012336281
ARTVIN,2023,193.57175826592234,0.8071760670562054,0.6388506873462783,0.6283857651641626,0.4518792257115875
ARTVIN,2024,186.76144772423237,0.785272273901005,0.6143468675139222,0.6022790840929599,0.4195967563477495
AYDIN,2005,142.86004942456788,0.6963712470346975,0.4714853116322358,0.5041460744865417,0.2926766764873426
AYDIN,2006,146.53519032371102,0.7013341488965847,0.48361448951719777,0.5114111655002691,0.2982471489052627
AYDIN,2007,141.3627054690984,0.6680975825658092,0.466543582406266,0.4807501072941681,0.289968478871533
AYDIN,2008,146.4514813361961,0.6883489135345137,0.48174829386906604,0.5042794839166133,0.3054897621128114
AYDIN,2009,151.89614338951213,0.7036230281034993,0.5013074039257823,0.5263992790857158,0.3212625118479608
AYDIN,2010,154.98469840311031,0.7185854458596873,0.5115006547957436,0.5264252498987633,0.319614744218932
AYDIN,2011,161.8743430670815,0.7259346757896327,0.5342387559969695,0.5396337993227914,0.34399780280362285
AYDIN,2012,147.2631134464514,0.6806261491553256,0.4844181363370108,0.506036048896029,0.3026460218067683
AYDIN,2013,152.37562626557033,0.7204814741679261,0.5028898556619481,0.5386755795804195,0.31737314154167334
AYDIN,2014,151.03490034942823,0.7151400518648179,0.4984650176548781,0.5375339147024851,0.3192325537989291
AYDIN,2015,154.58594769506087,0.714475287805273,0.5101846458582866,0.5213569046407733,0.3185968633209052
AYDIN,2016,147.4019586446604,0.6989497373181323,0.4848748639626985,0.5152858300176106,0.305901333161458
AYDIN,2017,138.2598168518462,0.6947673691188317,0.4563030259136835,0.5201188160554022,0.2911038545532015
AYDIN,2018,160.24923138032796,0.7489552877088533,0.5288753510901909,0.5559771450938762,0.3334868070121019
AYDIN,2019,150.2903529907672,0.7094959134463906,0.4960077656460973,0.5318991178664274,0.3144102836766269
AYDIN,2020,162.30405530301582,0.7312903097688962,0.5338949187599203,0.5566531529476944,0.3463746398582213
AYDIN,2021,148.6804472206802,0.6923214474704497,0.4906945452827738,0.5127439677455812,0.320982709547636
AYDIN,2022,156.6941703376849,0.7013941744393402,0.517142476361996,0.5142497885985802,0.3300529277911897
AYDIN,2023,152.43771284594274,0.7209837486162785,0.5030947618677976,0.5485214937037678,0.3191615152906003
AYDIN,2024,156.73850987209084,0.7304424907364884,0.5155872035266141,0.5403251869764018,0.3294998499106634
BALIKESIR,2005,136.78307622109574,0.6917892008240224,0.4514292944590617,0.4862298860044627,0.2616677587297362
BALIKESIR,2006,141.8483201577475,0.6692080815936842,0.4681462711476815,0.4690827510424968,0.2840392013972086
BALIKESIR,2007,157.5555589624472,0.7266011591699996,0.5199853431103867,0.5315386509656609,0.3211021489282367
BALIKESIR,2008,144.2872601108021,0.7063971716684108,0.474629145101323,0.5144395491670606,0.287976191480891
BALIKESIR,2009,158.88829655418792,0.7167166286462046,0.5243838170105204,0.527918108368736,0.3310968033903989
BALIKESIR,2010,157.68724976133402,0.7107400494761295,0.5204199662090231,0.5085913460289706,0.3207924996544404
BALIKESIR,2011,163.83494686454543,0.7409705629146777,0.5407093955925603,0.5508956625655833,0.3363800044259211
BALIKESIR,2012,143.82585147412308,0.681886951004456,0.47311135353329936,0.491485356010887,0.2844685192527191
BALIKESIR,2013,157.13740925229027,0.7388591565510662,0.5186053110636643,0.5402004902603526,0.3299601584108119
BALIKESIR,2014,163.56474851585935,0.7525424236383567,0.5398176518675225,0.5569332539379153,0.3355424356769567
BALIKESIR,2015,161.59396882078855,0.7074965879591567,0.5333134284514472,0.518634449891555,0.3299160224727751
BALIKESIR,2016,162.4527317841841,0.7414929290489564,0.5343839861321833,0.5533859444944773,0.3360965398431419
BALIKESIR,2017,140.92137621845197,0.6877846026586062,0.46508705022591335,0.4953412080987992,0.2784316032189102
BALIKESIR,2018,163.27543641996698,0.7585266147081401,0.5388628264685387,0.5700149055978919,0.3364925161032635
BALIKESIR,2019,154.76287859784216,0.7180608209110724,0.5107685762305022,0.5286176845724341,0.3259419419819293
BALIKESIR,2020,167.82041285288992,0.7483276914204887,0.5520408317529276,0.5663139206587389,0.3519890332056568
BALIKESIR,2021,160.9547985128021,0.7405002107276186,0.5312039554877944,0.5471892390795138,0.33466026552572975
BALIKESIR,2022,156.2923620004579,0.711925004458323,0.5158163762391341,0.5328428416391027,0.320770645640099
BALIKESIR,2023,159.99314061794905,0.7693444563628464,0.5280301670559372,0.5745950576058418,0.3369791799569883
BALIKESIR,2024,159.4232787655556,0.7437780931497855,0.5244186801498536,0.5466709346401428,0.3198307363954836
BARTIN,2005,185.68950665149643,0.7766489981000969,0.6128366556155008,0.5666738289595714,0.3615469932253511
BARTIN,2006,183.1942948259285,0.768263206715175,0.6046016330888727,0.5258114321164691,0.3492078556214076
BARTIN,2007,185.61456787958883,0.7532105692163089,0.6125893329359352,0.5474572564095088,0.3677053739866796
BARTIN,2008,183.55524298260724,0.7660464265043682,0.6038001413901545,0.5614956842271869,0.357139655784024
BARTIN,2009,195.52474127174565,0.7733749662799942,0.6452961758143394,0.5817122826033853,0.3942401556665358
BARTIN,2010,196.7416153562876,0.7741746394613896,0.6493122619019411,0.552094936915623,0.3992152655316617
BARTIN,2011,199.51076069694105,0.7972141169684053,0.6584513554354491,0.5731233235109722,0.3950423039551446
BARTIN,2012,183.1176753139807,0.7685069504167159,0.6023607740591469,0.5597552252919377,0.3602062796409522
BARTIN,2013,188.0940069224969,0.7827941261026797,0.6207723000742477,0.580918867360682,0.3704286526378515
BARTIN,2014,198.7259863864988,0.7966205652855001,0.6558613412095702,0.6081970376859249,0.4035932125924478
BARTIN,2015,195.3585737587328,0.7921533452991195,0.6447477681806368,0.5914134729684729,0.3903741487355495
BARTIN,2016,204.00811894408997,0.8073462969380979,0.671079338631876,0.6275574715099419,0.4265205885714401
BARTIN,2017,200.786324641831,0.8053446429745337,0.6626611374317857,0.6113451917877339,0.4092974958921655
BARTIN,2018,199.00782825349856,0.7901533516338368,0.6567915123877848,0.5884340555880713,0.3984892413269968
BARTIN,2019,201.0687690467976,0.7948468277537974,0.6635932971841508,0.6107668368459989,0.4067123299580218
BARTIN,2020,193.8585036014431,0.8076414313893461,0.63769244605738,0.5812025420041302,0.3767822700875065
BARTIN,2021,202.57262766323356,0.8170499002810339,0.6685565269413645,0.6239154138493556,0.4213074959743107
BARTIN,2022,197.1115031269121,0.8026338030897132,0.65053301362017,0.5664118554050387,0.3840534788640519
BARTIN,2023,200.8044445009545,0.8212724407317641,0.6627209389470436,0.6029959249557968,0.4018591976794952
BARTIN,2024,201.38242207952945,0.8296532054565128,0.6624421778931859,0.595001070400501,0.4065313745958547
BATMAN,2005,91.19385137592515,0.5860076328493612,0.3009698065212047,0.4242220467301378,0.1807876146995055
BATMAN,2006,99.33567347502898,0.6871364370374246,0.32784050651824836,0.4875958331791378,0.2094964239637456
BATMAN,2007,100.88999178589712,0.6619683907572892,0.3329702699204518,0.4927652159659099,0.2109158325627295
BATMAN,2008,76.9962264356371,0.4842227951395679,0.2532770606435432,0.3464383595275983,0.1541299653591852
BATMAN,2009,119.18606687451509,0.7164964434145911,0.3933533560215023,0.5545735729539936,0.2567377339488664
BATMAN,2010,108.80380539587746,0.6698895061293403,0.3590884666530602,0.50668273323093,0.22441400479432186
BATMAN,2011,96.54910569024727,0.6839247664805986,0.3186439131691326,0.49523206617069965,0.2019194994574076
BATMAN,2012,96.52840460498442,0.6235358005591345,0.3175276467269221,0.4436687139046895,0.19529577865843256
BATMAN,2013,118.35889836234894,0.7135815034479143,0.3906234269384443,0.5183479593546788,0.2410505763625881
BATMAN,2014,102.73827225538396,0.6695778095329599,0.3390702054633134,0.4789673426586784,0.2093259182583754
BATMAN,2015,136.28547019620848,0.7391767521679589,0.4497870303505241,0.5427426466043007,0.28928523086469954
BATMAN,2016,117.88320030845072,0.716173112071986,0.3877736852251656,0.5281010725225688,0.2383793220281554
BATMAN,2017,104.75820666005907,0.7023018138508456,0.3457366556437605,0.5035559011799389,0.2139765522603859
BATMAN,2018,117.8302261818086,0.7083567351547299,0.388878634263395,0.5282994995613721,0.2404426944057802
BATMAN,2019,126.16036124854568,0.697821744255211,0.4163708292031208,0.5034295543569399,0.2609086267790055
BATMAN,2020,111.47851169861823,0.6993954757734882,0.3667056305875592,0.508388922813684,0.2292563275953166
BATMAN,2021,101.2363081641182,0.6685071991111995,0.3341132282644165,0.480926388409694,0.2120883430597646
BATMAN,2022,98.41682571595204,0.6382589516366123,0.324808005663208,0.45813661212687135,0.2037419751088099
BATMAN,2023,117.72770037606708,0.7075997599150802,0.3885402652675476,0.5243112658064335,0.2510289252134486
BATMAN,2024,128.25820789236434,0.7228353968110633,0.4219019996459338,0.5346835942245195,0.2638235781363826
BAYBURT,2005,143.6795632169072,0.6696495039552509,0.4741899776135553,0.5168148065496126,0.32187188586295284
BAYBURT,2006,147.29180392806012,0.6403538808682434,0.4861115641190103,0.4617456311795076,0.3177816205717153
BAYBURT,2007,152.97022721946217,0.6907507290825575,0.5048522350477304,0.50075164846774,0.3321056598607635
BAYBURT,2008,142.09220225790182,0.6604243406756244,0.467408560058888,0.4771983874588577,0.3061812622751178
BAYBURT,2009,136.755159740617,0.6404439245721282,0.4513371608601214,0.4641342914960408,0.2880835207742121
BAYBURT,2010,151.39333419437293,0.6737317185880537,0.4996479676381943,0.48825912865220866,0.321547231389497
BAYBURT,2011,142.12189394338455,0.6994213900289895,0.4690491549286622,0.5257720584050366,0.2964003504117102
BAYBURT,2012,150.42138663520058,0.6738354216527497,0.49480719287894853,0.486705495672769,0.32612991635375493
BAYBURT,2013,142.1402459210069,0.6717554985394679,0.4691097225115732,0.49524464858773054,0.2976070227034862
BAYBURT,2014,128.7370158672432,0.6666652479283423,0.4248746398258852,0.48308528002146084,0.2724489576277593
BAYBURT,2015,154.8327404942327,0.7069195225226335,0.5109991435453217,0.5094075015354943,0.328492333914256
BAYBURT,2016,151.0338679987392,0.6972597150721521,0.4968219342063788,0.5071034281610621,0.3167478191888728
BAYBURT,2017,142.84621730441512,0.679175663469467,0.47143966107067686,0.5029191049883205,0.3088045109748792
BAYBURT,2018,139.20630136595167,0.7311912439515493,0.4594267371813595,0.5513932429060977,0.3001565570426251
BAYBURT,2019,145.35692026639643,0.6693749739978365,0.4797258094600534,0.4678632683549054,0.3089029341305829
BAYBURT,2020,147.66491981189876,0.7053611324510632,0.48573986780229894,0.511766252799901,0.3128282264404554
BAYBURT,2021,128.32940139150784,0.6149564139639474,0.423529377529729,0.4232444256023419,0.2618400203113741
BAYBURT,2022,148.38032013913264,0.7129853959002332,0.4897040268618237,0.5099219945152395,0.3132020703282993
BAYBURT,2023,150.74671953137863,0.7406107982838217,0.4975139258461342,0.5410660151457667,0.3238962431049707
BAYBURT,2024,153.71989706989066,0.7113010565811559,0.5056575561509565,0.5326190699085321,0.3172546771380312
BILECIK,2005,123.55597883800912,0.6549415224162934,0.4077755077162018,0.4643718312013644,0.236169616155965
BILECIK,2006,131.70963683812096,0.6088597516476328,0.4346852700928084,0.414268004169635,0.24769201420020232
BILECIK,2007,140.889883167944,0.6567577625925612,0.46498311276549176,0.4608014637555498,0.2705175354925829
BILECIK,2008,126.9228978767299,0.6452267501294305,0.4175095324892424,0.460525795359345,0.2469831774218365
BILECIK,2009,140.81826629587678,0.6589278661834147,0.4647467534517389,0.4582905478920247,0.2765133027581302
BILECIK,2010,136.77554260868607,0.6552996581288352,0.4514044310517692,0.4518585171307715,0.2642603663403169
BILECIK,2011,144.9813632871437,0.6999887744474838,0.4784863474823222,0.5095278606962982,0.28780000955835
BILECIK,2012,127.10948928257255,0.6495226528147278,0.41812332000846264,0.4613785694267918,0.253193215525915
BILECIK,2013,138.68105105283647,0.677128670691641,0.4576932377981401,0.4910378601036376,0.2741906986902372
BILECIK,2014,129.73917098454777,0.6669566962775897,0.4281820824572531,0.4754374978989172,0.2509147729230055
BILECIK,2015,147.91192471334975,0.670463592144728,0.4881581673707911,0.4581116752742032,0.292821713332688
BILECIK,2016,145.83879560737003,0.701817310293461,0.47973288028740113,0.5093799163461299,0.2876784129061964
BILECIK,2017,135.82579734353865,0.6976165903019151,0.4482699582295008,0.5121287651069916,0.2714986395275406
BILECIK,2018,145.38504068746886,0.7073800892716671,0.4798186161302601,0.501533033475082,0.284207879320663
BILECIK,2019,133.41721493906215,0.6413392294479512,0.4403208413830431,0.4655664026751709,0.2640673286728684
BILECIK,2020,135.25183665899823,0.6785284109501144,0.4449073574309157,0.483593517993854,0.2659475488797754
BILECIK,2021,126.54828128947892,0.6816612176755553,0.4176510933646166,0.4935360515946451,0.2459328622599396
BILECIK,2022,133.75304959469327,0.6538290964484166,0.4414292065831459,0.4630824811222438,0.2621136067400064
BILECIK,2023,136.78166575407158,0.6986743334145448,0.4514246394523817,0.49780896547777814,0.2657188632521463
BILECIK,2024,136.86956088846566,0.6781142446092305,0.4502288187120581,0.4589910920213549,0.2621427863355981
BINGOL,2005,158.29607964801437,0.7102355471899627,0.5224293057690241,0.5255179115920153,0.34401749697637246
BINGOL,2006,161.82759710123457,0.7335772039710798,0.5340844788819622,0.5323074858201727,0.3468456650714633
BINGOL,2007,154.9670770832009,0.7271949976778918,0.5114424986244256,0.530160625011383,0.32044512346279
BINGOL,2008,153.77137882850576,0.7132219448185366,0.5058269040411374,0.5180233075971505,0.3265400010471438
BINGOL,2009,157.54337183469815,0.7298411846520855,0.5199451215666607,0.544273432669149,0.3344397510583779
BINGOL,2010,156.4797076714557,0.7523073126062114,0.5164346787836822,0.5478369176511538,0.3332250479693871
BINGOL,2011,157.69749657733252,0.7769174080524722,0.5204537840836055,0.5980046205357397,0.3389855433154266
BINGOL,2012,156.8505153693157,0.744672770077456,0.5159556426622228,0.5534632936200571,0.3474379514060846
BINGOL,2013,155.10158157561554,0.7718534606367278,0.5118864078403149,0.581323717174643,0.3310302720075336
BINGOL,2014,150.1110812064679,0.736167315907109,0.49541610959230364,0.5357402539993336,0.3190288538031872
BINGOL,2015,167.495060067102,0.7771919540330735,0.5527889771191485,0.5897085064258069,0.3655136719288105
BINGOL,2016,163.86859477149756,0.7560971758997772,0.5390414301694001,0.5526132987698605,0.3407252447662965
BINGOL,2017,152.1682109964455,0.7460428406772612,0.5022053168199528,0.5623551202252167,0.3395682028663483
BINGOL,2018,157.6953107864851,0.7659066593181596,0.5204465702524261,0.5517330031529493,0.3307315328286437
BINGOL,2019,156.41648000702702,0.7638132440148151,0.5162260066238519,0.5733680311108862,0.339662728971114
BINGOL,2020,159.05034920286442,0.7721571041878579,0.5231919381673172,0.5683117220691446,0.34253095573341497
BINGOL,2021,140.3598076162879,0.7333877654284123,0.4632336885026001,0.5473047742706156,0.3060385277389689
BINGOL,2022,149.49755101690235,0.7693907753896536,0.493391257481526,0.5685640820344873,0.3265524012558992
BINGOL,2023,155.2005127183417,0.7830875345586369,0.5122129132618538,0.5798298170508086,0.3259973035464307
BINGOL,2024,169.4343240157059,0.7835402843595383,0.5573497500516645,0.582264097306212,0.3573320375167654
BITLIS,2005,150.18329562122415,0.6693058299945193,0.4956544409941403,0.4958954910057704,0.32736850520945326
BITLIS,2006,145.1093779006862,0.6643138296803344,0.4789088379560595,0.4979463633746861,0.3111724471407326
BITLIS,2007,151.4141721949779,0.6679862220272269,0.4997167399174188,0.5052398529512523,0.3283836536583975
BITLIS,2008,142.2562234951237,0.6270290650784834,0.4679481036023812,0.4549137880965566,0.30731100168520376
BITLIS,2009,154.08052239327776,0.6782526986856756,0.5085165755553713,0.5005567426252638,0.3299689071178356
BITLIS,2010,146.50962371405907,0.6652523045386723,0.4835301112675215,0.46942828045596546,0.3054248811739697
BITLIS,2011,149.11391920736884,0.6994515286865084,0.4921251458989076,0.5277317022754896,0.3210550278571911
BITLIS,2012,156.39691047151646,0.6767432904908945,0.5144635212878839,0.4907150499295849,0.3435430033334496
BITLIS,2013,149.3735447148018,0.688668227895579,0.4929819957584214,0.5008524528343187,0.3102884710795298
BITLIS,2014,144.70044203140282,0.6815565177026299,0.4775592146250924,0.4873658274067418,0.30026569206168296
BITLIS,2015,160.36353131397806,0.7145282495752452,0.5292525785939859,0.5282905090309958,0.346802473237864
BITLIS,2016,160.3736634640708,0.7029126750256389,0.5275449456054965,0.5083547630240485,0.33689548129618835
BITLIS,2017,148.01705402594774,0.6902850214109951,0.48850512879850716,0.5171069079236398,0.324835830789714
BITLIS,2018,150.08739047523613,0.7360360133770637,0.495337922360515,0.5374504785983593,0.31857642035908307
BITLIS,2019,150.95786225052905,0.6836046622855314,0.4982107665033963,0.5102908488015079,0.32859178807414546
BITLIS,2020,152.7290685635232,0.7177037126842859,0.5023982518536946,0.5265192018451488,0.3334274771443088
BITLIS,2021,139.2400319392793,0.658846888304024,0.4595380592055419,0.4798574836574213,0.2991309617755012
BITLIS,2022,143.61715118740364,0.6825008796371513,0.4739839973181632,0.4990677502279832,0.3061759580935327
BITLIS,2023,147.89025030280135,0.7007061904835373,0.488086634662711,0.5221550165898172,0.3076444777260211
BITLIS,2024,169.49910298137573,0.7390626218772414,0.5575628387545258,0.5372444532691366,0.35856642473959377
BOLU,2005,150.16101068435643,0.7333360923666599,0.49558089334771027,0.5380118605497098,0.3014500026932388
BOLU,2006,152.33572918497612,0.6724502047736199,0.5027581821286339,0.4636104193803028,0.298858386943985
BOLU,2007,160.46902879908492,0.7191071119414737,0.529600755112491,0.5226188804224527,0.3267249896105814
BOLU,2008,154.02037637944042,0.7093593047958069,0.5066459749323698,0.5265495159279675,0.3138259335330051
BOLU,2009,167.1173334491733,0.7318395039329565,0.5515423546177333,0.5482495998284038,0.3490954310365218
BOLU,2010,164.64838380230822,0.7200874645697881,0.5433940059482119,0.5328402138948359,0.3401447112706033
BOLU,2011,168.08178884215857,0.7575887149967462,0.5547253757166944,0.5776314719817863,0.3503083921801982
BOLU,2012,150.16820152220694,0.7277105718440644,0.4939743471125225,0.5510666206693262,0.3145693522949123
BOLU,2013,159.59507585752655,0.7368758012211661,0.5267164219720354,0.5599813847684415,0.3316479904171749
